CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LATracts1,LATracts10,LAPOP1_10,LALOWI1_10,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
41065970700,Oregon,Wasco County,0,1722,699,0,0,0.00,0,0,0,8.5,64336,0,0,0,37,9,1599,92.86,447,25.94,330,19.18,257,14.93,1484,86.19,9,0.52,11,0.64,2,0.12,3,0.17,90,5.22,191,11.10,4,0.51,25,3.52,37,2.14,9,0.52,5,0.30,10,0.60,36,2.10,0,0.01,0,0.00,0,0.00,0,0.00,1,0.04,1,0.04,0,0.00,1,0.10,513,358,283,1607,9,11,2,3,90,207,4,25
41065970800,Oregon,Wasco County,0,4452,1757,0,178,4.00,0,0,0,13.4,60104,1,0,1,3721,1162,4443,99.81,1410,31.67,944,21.20,923,20.73,3429,77.03,8,0.18,14,0.31,3,0.07,810,18.19,179,4.03,208,4.67,76,4.35,323,18.40,3721,83.58,1162,26.10,744,16.72,861,19.35,3143,70.60,7,0.16,14,0.31,2,0.04,411,9.24,144,3.23,157,3.53,59,3.36,282,16.05,1337,946,923,3430,8,14,3,817,180,208,75,319
41067030101,Oregon,Washington County,1,7544,3774,0,121,1.60,0,1,0,7.9,111973,1,1,0,884,95,884,11.72,95,1.26,172,2.28,96,1.27,773,10.24,14,0.19,61,0.80,2,0.03,3,0.03,32,0.42,39,0.51,28,0.74,9,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359,1072,1058,6418,125,590,15,28,368,338,244,96
41067030102,Oregon,Washington County,1,4713,1901,0,27,0.57,0,0,0,4.0,130893,1,1,0,2166,75,2166,45.95,75,1.58,637,13.52,165,3.50,1805,38.30,36,0.77,195,4.13,1,0.02,1,0.03,127,2.70,84,1.78,7,0.39,51,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,1116,432,3863,79,434,11,12,314,271,62,202
41067030200,Oregon,Washington County,1,6022,2600,0,72,1.20,0,1,0,3.6,123929,1,1,0,1071,217,1071,17.78,217,3.61,233,3.87,136,2.25,942,15.65,19,0.32,41,0.68,4,0.07,6,0.10,58,0.97,41,0.69,32,1.25,34,1.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298,1259,993,5312,102,232,18,28,330,289,157,194
41067030300,Oregon,Washington County,1,4520,1869,0,16,0.35,0,0,0,3.5,147500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697,1028,695,4124,33,158,7,11,187,142,45,47
41067030401,Oregon,Washington County,1,4343,2088,0,9,0.21,0,0,0,8.5,97829,0,0,0,34,12,34,0.78,12,0.28,4,0.09,5,0.12,29,0.68,1,0.01,0,0.00,2,0.05,0,0.01,1,0.03,0,0.01,0,0.00,1,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,841,809,3681,68,154,35,17,388,399,203,148
41067030402,Oregon,Washington County,1,4417,2133,0,127,2.88,0,0,0,6.2,120694,0,0,0,95,12,95,2.15,12,0.28,24,0.54,11,0.25,68,1.53,2,0.05,3,0.06,0,0.00,0,0.00,22,0.50,23,0.52,2,0.09,4,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133,797,825,3728,83,180,16,25,385,404,208,196
41067030501,Oregon,Washington County,1,5311,2261,0,245,4.61,0,0,0,12.7,86885,1,1,0,516,192,516,9.71,192,3.62,104,1.96,55,1.04,432,8.13,10,0.18,9,0.17,2,0.04,4,0.07,58,1.10,63,1.18,22,0.96,23,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556,1017,1029,4612,57,157,42,21,422,426,130,203
41067030502,Oregon,Washington County,1,3792,1685,0,36,0.95,0,0,0,5.6,113500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,764,386,3256,99,143,18,22,254,246,26,125
41067030600,Oregon,Washington County,1,5236,2262,0,12,0.23,0,1,0,5.3,101893,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,1071,601,4464,76,217,50,36,393,442,299,306
41067030700,Oregon,Washington County,1,1435,661,0,8,0.56,0,0,1,20.4,44766,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,269,111,1096,31,80,23,24,181,336,96,142
41067030801,Oregon,Washington County,1,6774,2734,0,79,1.17,0,0,0,9.3,69201,0,0,0,216,46,216,3.19,46,0.67,56,0.82,15,0.22,184,2.71,1,0.01,10,0.14,0,0.00,1,0.02,21,0.31,16,0.23,0,0.00,10,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109,1553,653,5495,108,269,90,52,760,1240,109,338
41067030803,Oregon,Washington County,1,4852,2484,0,19,0.39,0,0,0,11.8,81847,1,1,0,694,80,694,14.30,80,1.64,147,3.03,167,3.44,545,11.23,5,0.10,99,2.04,1,0.01,3,0.05,42,0.87,34,0.71,4,0.17,20,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211,785,1626,4221,72,262,15,20,262,275,198,182
41067030805,Oregon,Washington County,1,3656,1715,0,0,0.00,0,0,0,6.2,84135,0,0,0,280,8,280,7.67,8,0.21,61,1.66,27,0.73,254,6.96,4,0.12,8,0.22,0,0.01,3,0.09,10,0.28,11,0.30,0,0.00,13,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,674,584,3266,47,129,14,27,173,232,46,204
41067030806,Oregon,Washington County,1,2604,929,0,0,0.00,0,0,0,9.3,117500,0,0,0,87,21,87,3.35,21,0.81,19,0.73,6,0.25,71,2.73,1,0.05,10,0.38,0,0.00,1,0.02,4,0.17,6,0.23,2,0.21,4,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,748,123,1978,47,178,37,10,354,420,60,128
41067030900,Oregon,Washington County,1,5261,2013,0,92,1.75,0,1,1,20.2,60478,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1422,331,3615,196,191,164,44,1051,1523,350,451
41067031003,Oregon,Washington County,1,7390,2919,0,33,0.45,0,0,0,11.8,85962,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,1642,1046,6008,147,465,48,42,680,734,22,283
41067031004,Oregon,Washington County,1,6967,2953,0,36,0.52,0,0,0,5.4,103672,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010,1522,996,5711,84,546,62,18,546,488,378,178
41067031005,Oregon,Washington County,1,5800,2110,0,98,1.69,0,0,1,21.5,57500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2291,1490,630,4011,128,243,32,65,1321,2152,146,479
41067031006,Oregon,Washington County,1,6241,2750,0,0,0.00,0,0,0,17.5,69250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104,1441,643,4638,182,380,40,50,951,1237,169,337
41067031100,Oregon,Washington County,1,2629,1103,0,12,0.46,0,0,1,16.1,64250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319,595,198,1773,83,95,4,19,655,864,230,330
41067031200,Oregon,Washington County,1,7137,3000,0,269,3.77,0,1,1,22.3,54486,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3753,1738,1237,4561,308,409,33,76,1750,2277,643,712
41067031300,Oregon,Washington County,1,7201,2990,0,26,0.36,0,0,1,16.1,62589,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390,1595,566,4940,192,483,41,62,1483,2317,399,528
41067031402,Oregon,Washington County,1,2911,1269,0,0,0.00,0,0,1,21.6,68106,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295,565,86,1871,104,298,14,34,590,773,166,240
41067031403,Oregon,Washington County,1,4890,1920,0,14,0.29,0,0,0,12.4,69167,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718,1180,485,3673,52,281,26,55,803,958,104,233
41067031404,Oregon,Washington County,1,4728,1941,0,20,0.42,0,0,0,9.7,97514,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276,1092,597,3706,64,210,8,38,702,878,48,278
41067031504,Oregon,Washington County,1,6259,2627,0,2,0.03,0,0,0,5.2,91869,1,1,0,761,145,761,12.15,145,2.32,159,2.53,56,0.89,617,9.86,9,0.14,75,1.21,3,0.05,2,0.03,53,0.85,62,1.00,6,0.22,22,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1567,1403,731,5302,85,378,32,42,420,401,85,173
41067031506,Oregon,Washington County,1,3795,1491,0,14,0.37,0,0,0,9.1,92434,0,0,0,0,0,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832,983,417,3106,64,263,11,19,332,347,65,130
41067031507,Oregon,Washington County,1,5153,2052,0,7,0.14,0,0,0,4.5,135750,1,1,0,818,68,818,15.88,68,1.33,322,6.25,40,0.78,511,9.92,0,0.01,258,5.00,0,0.00,2,0.04,47,0.92,27,0.53,10,0.51,6,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,1376,558,4104,58,603,13,11,364,451,56,58
41067031508,Oregon,Washington County,1,7507,2631,0,14,0.19,0,0,0,7.0,182454,1,1,0,4309,242,4309,57.40,242,3.23,1374,18.31,281,3.75,3401,45.31,14,0.18,656,8.74,4,0.05,4,0.05,231,3.07,133,1.77,6,0.25,48,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,2234,595,5886,46,1151,13,17,394,296,39,96
41067031509,Oregon,Washington County,0,3202,1252,0,0,0.00,0,0,0,5.7,121053,0,0,0,NA,NA,707,22.09,109,3.41,148,4.62,126,3.94,610,19.07,4,0.13,50,1.57,1,0.03,6,0.17,36,1.13,38,1.18,2,0.13,27,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,856,232,2304,80,484,13,28,293,309,47,176
41067031511,Oregon,Washington County,1,3071,1053,0,4,0.13,0,0,0,3.5,105664,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,871,280,2308,41,404,1,18,299,280,40,40
41067031512,Oregon,Washington County,1,7535,2684,0,9,0.12,0,1,0,7.4,105571,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,2249,590,4983,109,1926,38,16,463,428,131,148
41067031513,Oregon,Washington County,1,11399,3710,0,4,0.04,0,0,0,4.5,162912,1,1,0,4239,247,4239,37.18,247,2.17,1609,14.11,163,1.43,1784,15.65,56,0.49,2187,19.18,1,0.01,8,0.07,203,1.78,137,1.20,5,0.14,69,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,3973,860,6166,153,4537,5,20,518,358,15,227
41067031514,Oregon,Washington County,1,6634,2479,0,0,0.00,0,0,0,5.2,133413,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749,1965,883,4518,128,1562,26,18,382,412,205,187
41067031606,Oregon,Washington County,1,6174,2097,0,72,1.17,1,0,1,17.5,66131,1,1,0,3559,1578,3559,57.65,1578,25.55,1063,17.21,207,3.35,2380,38.55,146,2.37,377,6.11,11,0.18,43,0.70,601,9.74,751,12.17,61,2.93,159,7.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2892,1802,410,4096,292,583,24,73,1106,1399,109,297
41067031609,Oregon,Washington County,1,8468,3634,0,6,0.07,0,1,0,12.1,69148,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444,1965,613,6008,426,874,51,73,1036,1413,370,966
41067031610,Oregon,Washington County,1,7458,3077,0,72,0.97,0,0,0,10.5,77646,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2343,1647,695,5353,185,885,45,62,928,1294,283,379
41067031611,Oregon,Washington County,1,7147,2898,0,14,0.20,0,0,0,6.1,90090,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036,1627,513,4138,184,2236,12,23,554,627,230,133
41067031612,Oregon,Washington County,1,3174,1117,0,19,0.60,0,0,0,16.3,79038,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461,875,152,2138,119,419,10,17,471,424,45,268
41067031613,Oregon,Washington County,1,6902,2709,0,93,1.35,0,1,1,14.9,66310,0,0,0,12,5,12,0.17,5,0.07,4,0.05,1,0.01,7,0.10,0,0.01,1,0.02,0,0.00,0,0.01,3,0.05,5,0.07,0,0.01,1,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2940,1825,415,4579,336,590,31,77,1289,1678,318,527
41067031614,Oregon,Washington County,1,4901,1596,0,26,0.53,0,0,0,9.0,97981,0,0,0,315,65,315,6.42,65,1.33,86,1.76,20,0.40,216,4.40,8,0.16,38,0.77,1,0.02,7,0.14,46,0.94,39,0.79,4,0.25,14,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972,1487,226,3177,148,817,24,50,685,882,76,231
41067031615,Oregon,Washington County,1,5430,1721,0,45,0.83,0,0,0,18.2,74333,1,1,0,1890,779,1890,34.80,779,14.35,530,9.76,128,2.37,1427,26.27,22,0.40,131,2.42,16,0.30,20,0.36,274,5.05,428,7.87,21,1.23,76,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586,1611,348,3741,63,498,50,52,1026,1478,45,224
41067031616,Oregon,Washington County,1,3112,1518,0,164,5.27,0,0,1,9.6,65905,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,477,509,2180,66,463,14,37,352,381,315,117
41067031617,Oregon,Washington County,1,4716,2275,0,0,0.00,0,1,0,5.1,79833,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,857,117,3097,187,865,21,21,525,607,122,153
41067031703,Oregon,Washington County,1,4681,1599,0,35,0.75,0,0,0,17.6,68680,1,1,0,2773,918,2773,59.23,918,19.61,804,17.17,182,3.89,2021,43.17,47,1.00,252,5.38,11,0.23,32,0.69,410,8.75,581,12.42,8,0.49,146,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,1272,369,3450,68,348,22,48,745,969,17,262
41067031704,Oregon,Washington County,1,8379,2888,0,71,0.85,0,0,0,8.3,86763,1,1,0,2990,317,2990,35.68,317,3.78,823,9.82,253,3.02,2316,27.64,82,0.97,282,3.37,11,0.13,32,0.38,267,3.18,383,4.57,69,2.39,78,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817,2266,728,6505,189,588,23,72,1002,1479,151,228
41067031705,Oregon,Washington County,1,4891,1704,0,30,0.61,0,0,1,17.9,52379,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2324,1488,338,3197,142,292,34,65,1161,1482,102,312
41067031706,Oregon,Washington County,1,5030,1917,0,1,0.02,0,1,1,23.1,60938,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2514,1363,301,3193,191,480,30,61,1075,1440,210,497
41067031804,Oregon,Washington County,1,5751,1976,0,7,0.12,0,0,0,13.4,102730,1,1,0,587,85,587,10.21,85,1.49,137,2.37,67,1.17,522,9.07,9,0.16,40,0.69,3,0.06,0,0.00,13,0.22,14,0.24,0,0.00,26,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1556,1614,414,4277,130,688,9,28,619,805,41,281
41067031805,Oregon,Washington County,1,7002,2381,0,39,0.56,0,0,0,4.9,110586,0,0,0,158,9,158,2.26,9,0.14,42,0.59,6,0.08,124,1.78,1,0.01,23,0.33,0,0.00,0,0.00,9,0.13,11,0.16,1,0.03,5,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,1897,437,5590,112,723,33,30,514,568,51,254
41067031806,Oregon,Washington County,1,5505,1965,0,45,0.82,0,0,0,11.0,79200,0,0,0,21,4,21,0.38,4,0.07,7,0.12,1,0.03,15,0.27,0,0.00,4,0.07,0,0.00,0,0.00,2,0.04,6,0.10,0,0.01,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,1393,498,4145,143,531,10,29,647,694,34,106
41067031807,Oregon,Washington County,1,3641,1571,0,52,1.43,0,0,0,11.9,97976,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781,748,620,2908,62,312,17,30,312,399,109,105
41067031812,Oregon,Washington County,1,5479,2615,0,0,0.00,0,0,0,10.3,86906,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285,1118,271,4247,161,601,24,21,425,467,48,138
41067031813,Oregon,Washington County,1,5721,2188,0,0,0.00,0,0,0,7.0,125150,0,0,0,443,34,443,7.74,34,0.59,108,1.89,39,0.68,366,6.40,5,0.09,50,0.88,0,0.00,4,0.07,17,0.30,9,0.16,4,0.19,13,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,997,1502,358,4355,104,883,6,30,343,233,58,168
